,B cell,Dendritic,Endothelial,Fibroblast,Macrophage,Mast,T cell,myocyte,other,tumor
TCGA-CV-7245-01A,0.10877387638568951,0.06776437281055576,0.10647202690843342,0.07613160542590616,0.08021364226371402,0.06269999861458704,0.0483003499326349,0.0072389479464735,0.03905348133389543,0.4033516983781102
TCGA-CQ-5327-01A,0.12233353840425978,0.047918953710523175,0.07762197828498252,0.08316037641237906,0.09398744805476297,0.06611568713400727,0.05922721047474514,0.0104235984445648,0.07213763716312913,0.36707357191664614
TCGA-DQ-7588-01A,0.10870218263070518,0.07290092414459107,0.08216970616007148,0.08658432588831541,0.05597059823274232,0.06977241226811967,0.06001112014583299,0.015656112525383164,0.07356353676705622,0.37466908123718246
TCGA-CR-7373-01A,0.10389885066673735,0.07124294696682802,0.06644726501576396,0.0802147002001631,0.09522687781081965,0.06484243760487295,0.061014629244951823,0.010487584584509078,0.05995356115067515,0.3866711467546789
TCGA-CX-7085-01A,0.0794133765269028,0.08386733576231768,0.08206638955115576,0.06625059834398563,0.1135643677251501,0.07313231838548849,0.0592043301457935,0.009093487527774747,0.06866141253127074,0.3647463835001606
TCGA-F7-A50J-01A,0.10450751766443914,0.06532056668552633,0.07774911538769701,0.07469516120840995,0.0816139938990124,0.05876288888579094,0.049324565926411254,0.08237704430371504,0.05792704914721803,0.34772209689177996
TCGA-CQ-6228-01A,0.03772394686485179,0.07982637327462838,0.11433108115542735,0.08593176123204889,0.09297052253867799,0.05776223603442021,0.05147200726730539,0.008011505711846802,0.060137103717226754,0.4118334622035663
TCGA-CQ-6222-01A,0.11796965793586482,0.08037485770309455,0.0860594914955109,0.09297485414284372,0.11047081932357548,0.05576890523760646,0.05196401756921582,0.15088700702666485,0.06559363436515915,0.18793675520046438
TCGA-IQ-7630-01A,0.11144198261226573,0.06909913417756576,0.08449652397297597,0.05947618549466656,0.09626803563128053,0.0634955326754288,0.050042247195820705,0.007452577476086766,0.04804904184686968,0.4101787389170397
TCGA-CV-7103-11A,0.04473402684914783,0.08294412840942697,0.09910359976486947,0.0791654245925123,0.08463094359801825,0.0615593101561626,0.06594565262213277,0.028171190259042796,0.10131615102959726,0.3524295727190899
TCGA-D6-A6EP-01A,0.12674370953990852,0.07498528337279925,0.04555164147788251,0.10552956285085621,0.12536749308069747,0.05096396502947246,0.07726772043922375,0.05538894443756354,0.159550120095544,0.1786515596760523
