,B cell,Dendritic,Endothelial,Fibroblast,Macrophage,Mast,T cell,myocyte,other,tumor
TCGA-CQ-5332-01A,0.010659353879692137,0.08298114831420308,0.11737423622569308,0.09767377764945004,0.06401439263999664,0.08237683390038578,0.05266925866778506,0.04200744109017557,0.1536618404348872,0.2965817171977314
TCGA-CR-7380-01A,0.027795037948870165,0.09756942475166601,0.13510082799383913,0.08054294050868457,0.07658377225782062,0.08965286833824974,0.04726324871546242,0.07423189015638383,0.05984733599594255,0.31141265333308094
TCGA-CV-6936-01A,0.0368991615855997,0.10998319378750919,0.11630670430390133,0.0816883527153597,0.07334437067992637,0.10372532205899437,0.05645247701853492,0.06268614317550221,0.04064431499693954,0.31826995967773275
TCGA-MZ-A6I9-01A,0.05005025276805163,0.09246633425887031,0.11223712998392538,0.09582861172633636,0.07954747142450748,0.070629326778557,0.05858686060689207,0.052841118836063794,0.1608031196387023,0.2270097739780937
TCGA-QK-AA3J-01A,0.03582698310567861,0.09509117901628247,0.12985575968130378,0.059829132876042315,0.08424181477876017,0.07105454103723978,0.06144937169669011,0.05758616584170302,0.22796904677750682,0.17709600518879307
TCGA-BA-4077-01B,0.029647957832484664,0.10769521488627384,0.12788262715920273,0.07180481587337575,0.09294899084795162,0.08825749862829185,0.046390526885227615,0.06704411949039168,0.06928377117407222,0.29904447722272803
TCGA-CQ-A4C7-01A,0.02727256312848787,0.09811485390589528,0.12106598958423428,0.08546939233986753,0.07357209043998876,0.07894513883821098,0.06817489922732024,0.0687941076220863,0.048501335189847214,0.33008962972406153
TCGA-CV-7422-01A,0.022099786423435137,0.07885591439676606,0.12806701421976904,0.06164525939792993,0.07768903772110894,0.08178191339812654,0.0646838654173276,0.04053355648256572,0.062166336913609684,0.3824773156293613
TCGA-CQ-A4CB-01A,0.01759638045418344,0.08580443099544321,0.14184088419172353,0.09402408192116106,0.08144732875588007,0.07546157178091548,0.07094455763795851,0.06274895992576224,0.06753600356729457,0.3025958007696777
TCGA-F7-7848-01A,0.029793149266541422,0.07503462307956638,0.11319859438997551,0.11178499879188947,0.07640969041229702,0.08333947022483418,0.06976984399170122,0.04759652845303935,0.09262007064968085,0.30045303074047447
TCGA-CR-7392-01A,0.0305202478120085,0.1095849959443274,0.12381749889363186,0.10363744568462573,0.09140158539924659,0.06899184124964536,0.05692726743395004,0.050988796499211377,0.04903735435687883,0.3150929667264743
TCGA-CV-7178-11A,0.04868643183877791,0.08147510482882826,0.1329967968546159,0.13088114415961752,0.06411890581457068,0.08073896129771597,0.0643593121033061,0.049786233009808806,0.11632943028800516,0.2306276798047536
TCGA-QK-A6VB-01A,0.03287117587332844,0.09956378904979561,0.12596323856580094,0.0857136015726089,0.07743151713069843,0.07618882483712165,0.05590296565104387,0.06880056839948086,0.06614578265642394,0.31141853626369753
TCGA-CX-7082-01A,0.027454560098289636,0.08821842234066142,0.1153298744558646,0.07985160147086103,0.06998286602409963,0.08661303802919569,0.053601409612339376,0.055989084102272726,0.06546154197430434,0.3574976018921115
