Mixture,T cells CD8,T cells CD4,Fibroblast,Macrophage,B cell,Malignant,Mast,Dendritic,Myocyte,Endothelial,P-value,Correlation,RMSE
TCGA-QK-A8Z9-01B,0,0,0.0880439754348274,0.0384537023854056,0,0.860673722628375,0,0.00180668684980013,0,0.0110219127015919,0,0.449212125839875,0.925617775783551
TCGA-UF-A7JO-01A,0.00924276969936848,0,0.0125012609499355,0.124342779635861,0,0.840561091807415,0,0.012050104559727,0,0.00130199334769298,0,0.641765843241243,0.76778314638585
TCGA-CV-7180-01A,0.00624516813052787,0,0,0,0,0.988921975003849,0,0.00483285686562339,0,0,0,0.729712441885621,0.686277609781785
TCGA-D6-A6EO-01A,0,0,0.0261271344261225,0,0,0.926642080178284,0,0.00410155858898107,0,0.0431292268066124,0,0.569873121675853,0.839423600409518
TCGA-HD-A6I0-01A,0.00263728019511251,0,0,0.00220933083879862,0,0.995139331727976,0,0,0,1.40572381124161e-05,0,0.8950034957464,0.457192734632369
TCGA-CV-6950-01A,0.00840843042564195,0,0.0100962200868516,0,0,0.961438511586017,0,0.00533876335275501,0.00870222406485928,0.00601585048387532,0,0.656439995770995,0.76248119896835
TCGA-UF-A7JK-01A,0,0,0.00373398244953985,0,0,0.99626601755046,0,0,0,0,0,0.676778206214728,0.745596173593965
TCGA-UF-A7JF-01A,0,0.0029311753127054,0.0143818995174484,0.034674187298776,0.000440942580897238,0.936874882812027,5.09334287325059e-05,0.00219720175379353,0,0.00844877729562032,0,0.6440440123411,0.772145172653155
TCGA-CV-7428-01A,0.00130255796850878,0,0.0179877139168547,0.0179636516067811,0,0.961962957125433,0,0,0,0.000783119382422022,0,0.722587540028425,0.692740984744306
TCGA-D6-A6ES-01A,0.0076995106137938,0,0,0,0.000351796300909082,0.991948693085297,0,0,0,0,0,0.460127114019512,0.94769355254492
TCGA-CQ-A4CH-01A,0,0,0.0137416197040736,0,0,0.972816037163183,0,0.00184299870986733,0,0.0115993444228764,0,0.686917865166914,0.732239653373631
TCGA-CV-5966-01A,0,0,0.114082349805717,0.0704856746062785,0,0.809934018727585,0,0,0,0.00549795686041944,0,0.54131072160804,0.848292927358541
TCGA-CR-7394-01A,0.0172457614995569,0,0.0107456070732291,0.0389011383064459,0.00512835838704175,0.924967198257662,0,0.00275635155367201,0,0.000255584922391917,0,0.678913693623241,0.736669848954214
TCGA-CV-7425-01A,0.00931444499001481,0,0,0.00963644046318043,0,0.981049114546805,0,0,0,0,0,0.740306621047931,0.673567761390707
TCGA-CV-7254-01A,0,0.00824223381993104,0.306107432981881,0.178766260040839,0.00675481104414199,0.34054211799947,0,0.007625208329575,0,0.151961935784162,0,0.251956427063502,0.973541398601555
TCGA-CR-6478-01A,0.00684592443354608,0,0.0111813488844155,0.117292869477037,0.00206265153968676,0.845034626923773,0,0.00329117400329181,0,0.0142914047382504,0,0.673050226854954,0.739586910757917
TCGA-TN-A7HL-01A,0.0590370908638643,0,0.0114391286552955,0.108171839260208,0.0156491680202635,0.766994160965405,0,0.0283762911699879,0,0.0103323210649758,0,0.54319062661635,0.843240569705387
TCGA-CV-7432-11A,0,0,0.575910858093403,0.159379216950649,0.00598674456945558,0.152412619632083,0,0.013535865887538,0,0.0927746948668714,0,0.229947054163058,0.977336032357359
TCGA-CQ-6218-01A,0.0140344549045571,0,0.000202953962909708,0.00133712368688623,0,0.984425467445647,0,0,0,0,0,0.75098385196401,0.661162681131822
TCGA-HD-7229-01A,0.00723575818969199,0,0,0.00601367495731474,0.00138995432661207,0.979747002332598,0,0.00430421121999739,0,0.00130939897378531,0,0.650487281706097,0.770779142538855
TCGA-MT-A67D-01A,0.00288467314518966,0,0.0300634998760171,0.0043748606482218,0.00268602497691191,0.948719014229629,0,0.00325286768943057,0,0.00801905943459949,0,0.781694344793126,0.624017177019466
TCGA-IQ-7631-01A,0,0,0.288334318874426,0,0,0.577955351083627,0,0,0,0.133710330041947,0,0.244008697460268,1.00103304537682
TCGA-CQ-7072-01A,0,0,0.364494972398529,0.013986325620628,0,0.579451555762893,0,0.00113360471153796,0.000554767371964707,0.040378774134448,0,0.182489283515888,1.03233776363477
TCGA-BB-A6UM-01A,0.021119956201533,0,0.0153623342535126,0.0279824099545371,0,0.90123021087993,0,0.0118372536038063,0,0.0224678351066807,0,0.288938029684718,1.05040600915882
TCGA-MT-A67F-01A,0.0227993756092426,0,0.00280639052137703,0.0678319655071851,0,0.906338436850851,0.000223831511343996,0,0,0,0,0.771506602359063,0.63772157216633
TCGA-CN-6995-01A,0.00639302347066612,0,0.000463609636159337,0.0461173130118527,0,0.929533314669489,0,0.00851282869283973,0.0052950458866041,0.00368486463238935,0,0.75708662190107,0.653370128016569
TCGA-CN-A6V7-01A,0.00207771322016772,0,0,0.0154078373011515,0,0.944802926780817,0,0.0299910072371992,0,0.00772051546066437,0,0.247132385902129,1.09389202452341
TCGA-BA-A8YP-01A,0,0,0.222210222408002,0.0278700899219501,0.004155772169177,0.704429436549646,0,0,0.00438896728683159,0.0369455116643928,0,0.289331686515887,0.999546651703553
TCGA-CN-A49B-01A,0.00567020566063475,0,0.0154955803395576,0.0453423803991345,0,0.91614459538422,0.000165435620299741,0.00851806994855427,0,0.00866373264759882,0,0.72329395750743,0.690535483371966
TCGA-CV-7183-01A,0.00840587381945852,0,0,0,0,0.985599663216698,0,0.00599446296384381,0,0,0,0.749281519021085,0.663233887572628
TCGA-UF-A7JJ-01A,0.00703227611010541,0,0.124310794075563,0.0771906470144365,0.00571682600552126,0.770723600655473,0,0.0055482799252635,0,0.00947757621363715,0,0.42810984401018,0.924777908524632
TCGA-CR-7385-01A,0,0.0739504251318846,0.00184956575977638,0.182970010329963,0.00329023031312041,0.700009297844369,0,0.0128388758549059,0,0.0250915947659806,0,0.275228915037082,1.00895001516958
TCGA-P3-A5QF-01A,0,0,0,0.0218963098135548,0,0.957700600822223,0,0.012948931487661,0,0.00745415787656098,0,0.48387806177304,0.919196103655488
TCGA-H7-A6C5-11A,0,0,0.176797440552277,0.0361502231119583,0.00251916250723471,0.680134442794724,0,0.00743553228510947,0,0.0969631987486967,0,0.0991118319261412,1.09600241585488
TCGA-H7-8501-01A,0.0420564405890979,0,0.0404436069345279,0.142849090194245,0,0.750988882435317,0,0,0,0.0236619798468129,0,0.692077933912433,0.725890694245962
TCGA-IQ-7632-01A,0.00542813040931439,0,0,0,0.000431477362560587,0.994140392228125,0,0,0,0,0,0.711048990620169,0.707890139054823
TCGA-CV-A6JZ-01A,0.00598447437929573,0,0.00513857409282325,0.0666938991527701,4.67871308392063e-06,0.922178373662027,0,0,0,0,0,0.820241205014672,0.577664362288403
TCGA-HD-7832-01A,0.0034430897956987,0,0,0.00630739429057788,0,0.987974781852306,0,0.00227473406141742,0,0,0,0.722347582892902,0.694637231429921
TCGA-CV-A6JE-01A,0.00987043483923026,0,0.00777560337199576,0.00792247890559829,0.000132077333317161,0.971305106618772,0,0.000231219469908986,0,0.00276307946117756,0,0.884517464258476,0.478947500147109
TCGA-CN-4725-01A,0.000390527689295352,0,0,0,0,0.970857160359039,0,0,0.0287523119516654,0,0,0.818677819154572,0.575819766142355
TCGA-BA-5151-01A,0.00910315636707231,0,0,0.010097336520772,0,0.961375685838586,0,0.0111338567555221,0,0.0082899645180479,0,0.668669773180429,0.750070614913496
TCGA-CN-4726-01A,0.00390523290700792,0,0.00420380366374955,0,0,0.991397622210315,0.000493341218927416,0,0,0,0,0.718017617716442,0.699812066261501
TCGA-F7-A624-01A,0.125363990198729,0,0.143243463320577,0.533601950377938,0.0431239158359708,0.0352849530092732,0,0.00901623136359984,0,0.110365495893912,0,0.388273393958787,0.923036925080809
TCGA-BA-A6DL-01A,0,0,0,0,0,0.996729311817418,0,0.00327068818258181,0,0,0,0.737291718723171,0.678014982883326
TCGA-BA-6869-01A,0,0,0.00964615365720745,0,0.00341279967829899,0.967093937264935,0,0.00541552479637027,0,0.0144315846031878,0,0.658755852878919,0.760843718130688
TCGA-QK-A6IH-01A,0.000836996742780353,0,0,0,0,0.99916300325722,0,0,0,0,0,0.86251751311812,0.510107427242793
TCGA-HD-7754-01A,0,0.0191214105254756,0.207662615793776,0.0720864821646459,0,0.65402379246908,0,0.000387831077034817,0,0.0467178679699878,0,0.165384994076343,1.05511227334181
TCGA-CV-A6JN-01A,0.00296502526389549,0,0,0,0,0.99693040664335,0,0.000104568092754924,0,0,0,0.860398134654924,0.513631316073927
TCGA-TN-A7HI-01A,0,0.0128964030540945,0.169428877506116,0.115917975208305,0.0579783256248537,0.557263781413714,0,0.00684743128096264,0,0.0796672059119538,0,0.309406298791908,0.965946880933247
TCGA-CR-7365-01A,0,0,0.0148456126988932,0.00358162454332003,0,0.974039726225847,0,0,0.00644636174720209,0.0010866747847381,0,0.688055921325861,0.731127392802408
TCGA-CV-5440-01A,0,0,0.00750692324856168,0,0,0.838067979661473,0,0,0.154425097089966,0,0,0.706795767066779,0.707978627900494
TCGA-CV-6956-11A,0,0,0.00549256708339106,0.00746830568179682,0,0.834343846252098,0,0.00262507619668423,0.140379303213521,0.0096909015725088,0,0.472443792882761,0.903701860687355
TCGA-MZ-A5BI-01A,7.60873768530691e-05,0.0269603049498564,0.00693407422246141,0.0640451854568177,0.0102854068362579,0.83225410884863,0,0.0418069199601346,0,0.0176379123489893,0,0.687146315201463,0.726648895346372
TCGA-BB-4228-01A,0,0,0.0982326208186737,0.0329353726476209,0,0.811984973787432,0,0.0283076277278587,0,0.0285394050184149,0,0.339508678362895,0.991677412570556
TCGA-QK-A6II-01A,0.00127180780137806,0,0,0.00227488324471103,0,0.993392515679115,0,0.00105383863960233,0.00200695463519379,0,0,0.839656387758806,0.545045606065274
TCGA-CV-7252-11A,0,0,0.0129176899208243,0,0,0.927238508225117,0,0.00665751773831057,0.0503331479391977,0.0028531361765504,0,0.42951820289185,0.955267468709456
TCGA-CV-5970-01A,0,0,0.0154541675409531,0.0110602018422787,0.00429894380456283,0.95934936403156,0,0.00202271218220702,0.00256906504683618,0.00524554555160245,0,0.728925167725187,0.685548564829962
TCGA-CQ-7065-01A,0,0,0.00153238775028429,0,0,0.99500872819846,0,8.85783354919647e-05,0.00337030571576408,0,0,0.788624882084018,0.614828166429081
TCGA-QK-A8Z8-01A,0,0,0,0.00159407721446493,0.000768259273186135,0.988748509140207,0,0.00180445820932278,0,0.0070846961628195,0,0.563150155425261,0.856710167449974
TCGA-CR-7382-01A,0.0013358652757373,0,0.349371613164483,0.173766791065426,0,0.318920159950417,0,0.00748191512718914,0.00138316577492807,0.147740489641819,0,0.175596318309646,1.00000764312132
TCGA-CR-7368-01A,0,0,0,0.0142088204829088,0.000223527030499992,0.976552837046099,0,0.00514070569206025,0,0.00387410974843161,0,0.641581252629715,0.779362372247953
TCGA-CV-6934-11A,0,0,0.0774738743983693,0.0475597360985837,0.00407727057095869,0.797148464411216,0,0.0273709742741872,0,0.0463696802466853,0,0.114066851363393,1.12536963543266
TCGA-CQ-A4C9-01A,0,0,0.0730051199226758,0.00789060622118918,0.0048198303042037,0.867684618107621,0,0.00326319317592575,0,0.043336632268385,0,0.518669892724909,0.873201018306514
TCGA-CQ-6224-01A,0,0,0.114108400563554,0.0315741247178544,0,0.777136870517515,0,0,0.0685165005768738,0.00866410362420268,0,0.348169755501088,0.978122372895245
TCGA-CN-5369-01A,0.00700746609771561,0,0.0121873470323694,0.0344825719970477,0.00454267873047498,0.932482317802291,0,0,0,0.00929761834010189,0,0.716663022405355,0.697956904949116
TCGA-CR-7374-01A,0,0,0.0428348177161245,0.0377879901762193,0.0238644782431042,0.811407670907988,0,0.0105995428710351,0,0.0735055000855285,0,0.544978021683804,0.845463816584136
TCGA-CV-5978-01A,0,0.00491143435506881,0.220651509942702,0.064845922798981,0,0.66757242597485,0.000437808416950595,0.00768829835758616,0,0.0338926001538619,0,0.289003507729973,0.992412409804486
TCGA-QK-A8ZA-01A,0,0,0,0,0,0.988788966350754,0,0.00301145122585567,0,0.00819958242338987,0,0.620749437437055,0.801890622675056
TCGA-D6-6823-01A,0,0,0.0138441573430972,0,0,0.984441304780499,0,0,0,0.00171453787640395,0,0.622935211203582,0.799042667335148
TCGA-CN-6012-01A,0,0,0.025783387402797,0.0417242034851856,0.0193013172535288,0.869808017914014,0,0,0,0.0433830739444746,0,0.412972353853683,0.954406592178443
TCGA-CV-6945-01A,0.00632061803034479,0,0.00695692794282936,0,0,0.986486029521423,0.000236424505402888,0,0,0,0,0.757735760775449,0.653168350366398
TCGA-CR-7393-01A,0.00343298406349528,0.0177207111393395,0.0906763428781667,0.0593988973966676,0.000794253517921567,0.765282736024793,0.000977316896317801,0.00337683180947399,0,0.0583399262738241,0,0.511682941951508,0.865816592515107
TCGA-CN-6994-01A,0,0,0.0215960056884532,0.0116310582284915,0,0.960309330588877,0,0.0033996099553671,0,0.00306399553881115,0,0.539584871744391,0.872126814846975
TCGA-MT-A67A-01A,0.010673436427999,0,0,0,0,0.987091037456621,0,0.00223552611538049,0,0,0,0.756924951029876,0.654160809258867
TCGA-CN-A63U-01A,0,0,0.00728753827987804,0,0,0.987579957274918,0,0,0,0.00513250444520357,0,0.616828530408634,0.805547970856717
TCGA-CV-7418-01A,0.00641508400051604,0,0.0402565619500151,0.031655616243774,0,0.855922143742882,0,0.0118669580029337,0,0.0538836360598791,0,0.420037573427151,0.94598340137591
TCGA-IQ-A6SG-01A,0,0,0.0152653624476533,0,0,0.98259957354122,0,0.00213506401112715,0,0,0,0.692706488564848,0.72698344601423
TCGA-CV-5977-01A,0.00155554574856491,0,0.00099919561149668,0,0,0.996400213577251,0,0.00104504506268768,0,0,0,0.895351086620542,0.456370392441994
TCGA-BA-6872-01A,0.00651651503252858,0,0.00343253207329129,0,0,0.989294270563939,0.000756682330240639,0,0,0,0,0.797937960084933,0.60272165009217
TCGA-CR-7391-01A,0.000532424306174225,0,0.0358710891251189,0.0437105410812021,0.000214625822628689,0.879917755161054,0.00044792946283905,0.0038652841151541,0.0032170298847193,0.0322233210411098,0,0.57011668981201,0.832647136802086
TCGA-CV-7415-01A,0.00288951638580544,0,0.0361891818290891,0.0173657935225145,0,0.935544387855878,0,0.00369135116639499,0,0.00431976924031741,0,0.738009849651121,0.674785386776625
TCGA-F7-8298-01A,0,0,0.0458489879973788,0.00316480471713917,0,0.939240802463823,0,0,0,0.011745404821659,0,0.659456706029991,0.757252698625284
TCGA-BA-A6DI-01A,0.00688804566728258,0,0,0.0016417443390024,0,0.982108597069784,0,0.00530159629007574,0,0.00406001663385534,0,0.738946484113735,0.675198640488401
TCGA-CQ-A4CI-01A,0,0,0.131669702220937,0,0,0.808743575068043,0,0.00631614309178621,0,0.0532705796192339,0,0.477658118272606,0.895747782220798
TCGA-BB-A5HU-01A,0,0.000124025817044181,0.0604788758221628,0.00553543877833646,0,0.93150406913082,0,0.0023575904516363,0,0,0,0.412814161323392,0.969523629923661
TCGA-HD-A634-01A,0,0.0144539158191485,0.405772589204025,0.0130914872181111,0,0.0366843100293341,0,0.0309906773865369,0,0.499007020342844,0,0.032043583871214,1.03479264457177
TCGA-CV-5434-01A,0,0,0.225031273391901,0.0712971101115452,0,0.618109112991717,0,0.00449291929503638,0.0231632309570218,0.0579063532527783,0,0.492381175707038,0.870572423100888
TCGA-CV-7434-11A,0,0,0.577339995668695,0.065821880158509,0.00594925047210352,0.18867867192265,0,0,0,0.162210201778042,0,0.311331158984374,0.950256495665227
TCGA-D6-8568-01A,0,0,0.0758565939457779,0.00449286353789975,7.69049190799541e-05,0.867184980453669,0,0.00235730346023212,0.0238473435002088,0.0261840101831325,0,0.654952110193233,0.756677650786832
TCGA-CV-A6K0-01B,0,0.00867884473059586,0.0495627819130253,0.0310636528412035,0,0.844047231263736,0,0.00408401194940233,0.040585479256719,0.0219779980453181,0,0.556874709405462,0.839208662714719
TCGA-HD-8635-11A,0.000448023622988652,0,0,0.00749309183837413,0,0.926631413027781,8.38283671987502e-05,0.00699519457401401,0.058348448569643,0,0,0.520404545942848,0.881819787821431
TCGA-P3-A5Q6-01A,0,0,0.0496045334816941,0.00467570324859355,0.00106954090028673,0.935132097946078,4.85248326857167e-05,0,0,0.0094695995906617,0,0.65386382028931,0.762378515630516
TCGA-F7-A620-01A,0.00490200928784572,0,0.00407377077829475,0.0243247584073211,0,0.947659694861525,0,0.00506934116974734,0.0107623945152114,0.00320803098005462,0,0.768340082139959,0.640057664974871
TCGA-CN-A49A-01A,0,0,0.107501172464265,0,0,0.885175005287747,0,0,0,0.00732382224798808,0,0.584520282793944,0.820998579802779
TCGA-CV-5430-01A,0,0,0.250095270012497,0.172352963605638,0.0093565527657529,0.353070945646681,0,0.0861233647490131,0,0.129000903220418,0,0.178817549057337,0.999653683595013
TCGA-F7-8489-01A,0.00594346994570577,0,0.00553764203328369,0.0247619980845929,0.00236202358197506,0.934054703814929,0,0.014718393217547,0,0.0126217693219666,0,0.694185804939907,0.721638844754851
TCGA-KU-A6H8-01A,0.000562592089383632,0,0.0822425295014179,0.0125399657175898,0,0.216380420285526,0,0,0.670565392894721,0.0177090995113614,0,0.51073877326526,0.860999513444527
TCGA-CR-7370-01A,0,0,0.139393415220722,0.0277852628437571,0,0.775229710062776,0,0.00190649305650102,0,0.0556851188162432,0,0.4438352611622,0.914720319078702
TCGA-CN-4735-01A,0,0,0.252519691593174,0.150617005034962,0.00466605250869161,0.475772512794101,0,0.0581557229783454,0,0.0582690150907255,0,0.350242140265476,0.939584620358367
TCGA-CN-A6V3-01A,0.00567808047702741,0,0,0.0114769472899268,0.00294506032649128,0.974061185277549,0,0.00583872662900576,0,0,0,0.690915681042747,0.728060804552558
TCGA-CN-5367-01A,0,0,0.0326398431191655,0.012465669041953,0,0.953344785663639,0,0,0.000515188750981236,0.00103451342426175,0,0.693085156250939,0.724071168432021
TCGA-CV-5431-01A,0.0103857594771658,0.00410121139407938,0.125398739850651,0.0925181078342501,0.0144434290471569,0.729131300197213,0.000888584517747,0.0123024421719813,0,0.0108304255097557,0,0.397821483377948,0.938134837462706
TCGA-F7-A622-01A,0.00334765123164179,0,0,0,0,0.996652348768358,0,0,0,0,0,0.706057092936017,0.7137131536556
TCGA-UF-A7JA-01A,0,0,0.0549480182994895,0.00223782656629125,0,0.929040641742042,0,0,0,0.0137735133921771,0,0.620204831344158,0.793991070967059
TCGA-CV-A6JD-01A,0.00210226743642299,0,0.118706857165181,0.0608505525820598,0,0.791541422243089,0,0.00504863449612967,0,0.0217502660771179,0,0.589360305101288,0.809360975701143
TCGA-CR-6481-01A,0.0204781521737007,0.0170491461077087,0.0304854957435674,0.225658223025343,0.0160587416573305,0.619666651522788,0,0.0293316451810024,0,0.041271944588559,0,0.38044871280546,0.937171357686868
TCGA-BA-A6DD-01A,0.00987651709102194,0,0.00942436143465235,0.0119955468614783,0.0015673160740279,0.962294452418233,0,0.00419884338327186,0,0.000642962737315005,0,0.776290838490501,0.630343403982468
TCGA-WA-A7GZ-01A,0,0,0.0041543226019939,0,0,0.989693176296571,0,0.00243822848012731,0.00371427262130784,0,0,0.737531665001819,0.677281087803492
TCGA-TN-A7HJ-01A,0,0,0.0013807281672971,0,0.000588806915203356,0.987524804011967,0,0.000313898026422162,0,0.0101917628791105,0,0.691791147453488,0.728481055115562
TCGA-UF-A7JC-01A,0,0,0,0,0,0.999248471011899,0,0.00075152898810104,0,0,0,0.79613203810553,0.605053039325667
TCGA-P3-A5Q5-01A,0.0286129729639555,0.0159133415396245,0,0.296108566945829,0.00663442425409197,0.652730694296499,0,0,0,0,0,0.39778710159963,0.933916483178319
TCGA-UF-A71A-06A,0,0,0.114151198099864,0,0,0.860364921768791,0,0.0116673176116373,0,0.0138165625197077,0,0.318056706651019,1.01879127002362
TCGA-D6-6515-01A,0.00423507461652116,0,0.0728763312001914,0.138250283684181,0,0.756314672569228,0,0.00655336082856439,0,0.0217702771013135,0,0.519611385567277,0.860025359437885
TCGA-BA-A4IG-01A,0,0.00429402612822259,0,0.000293015476847454,0.00054660400506936,0.985856687598631,0,0.00693804961637008,0,0.00207161717485999,0,0.680625205630703,0.740238359357711
TCGA-CV-7423-01A,0.00549879135354653,0,0,0,0,0.994224748909588,0.000276459736865121,0,0,0,0,0.746785300397653,0.66663766368843
TCGA-D6-8569-01A,0,0,0.00581350955290464,0.00926340768975023,0,0.970768731599339,0,0.00676873495886479,0,0.00738561619914151,0,0.751203614370175,0.660438954265713
TCGA-CN-6988-01A,0,0,0.00688503844326755,0,0,0.975684802707405,0,0.00387521234863717,0,0.0135549465006903,0,0.470165674282381,0.935089767827419
TCGA-CV-7424-11A,0,0,0.0238625511368958,0.00631776168576475,0,0.91594659263224,0,0,0.0407611238239829,0.0131119707211171,0,0.421133977118649,0.958943091130753
TCGA-CN-4740-01A,0,0,0.140961460765573,0.100034390965844,0.00230776944732151,0.692469225963896,0,0,0.0308037879818011,0.033423364875564,0,0.324165095087267,0.976847378756122
TCGA-CR-6487-01A,0.0738943140351107,0.0243575961576115,0.169594041459659,0.504712446397695,0.0849533717566966,0.00453623411961535,0,0.0506561998711487,0,0.0872957962024635,0,0.13221815310387,1.03671312538537
TCGA-D6-6826-01A,0,0,0.0878305066053787,0.111701063222842,0.00024746291947149,0.782352067741621,0,0,0,0.0178688995106873,0,0.501160341760766,0.875687835729739
TCGA-CN-6018-01A,0.0049272044511573,0,0.0385626681609244,0.0343807347974166,0.000114544479536152,0.902912673542096,0,0.00640897992944919,0.00719820914900582,0.00549498549041413,0,0.617472988763574,0.793558640810066
TCGA-CR-7367-01A,0,0,0.055604935960072,0.0162698957033374,0.00249359549637773,0.923002500464914,0,0,0,0.00262907237529886,0,0.377886610634828,0.993604571143695
TCGA-P3-A6T6-01A,0,0,0.00807072546741762,0,0,0.964514807859844,0,0.00149652840957118,0,0.0259179382631675,0,0.683506278769916,0.735073758299743
TCGA-CV-5435-01A,0,0,0.089480644431323,0,0,0.872395540444329,0,0,0.0142503646946197,0.0238734504297284,0,0.365572641705314,0.988994717373736
TCGA-BA-7269-01A,0,0,0.0333901158269295,0,0.000181165453210726,0.945328118577539,0.000336340727614466,0,0.00196895731228565,0.0187953021024204,0,0.525026422631942,0.881780383615769
TCGA-UF-A7JD-01A,0,0,0.530041502198262,0.00863037354932423,0.0106870938878023,0.336326134268281,0,0,0.0471456282067642,0.0671692678895669,0,0.141478427416894,1.01540423317501
TCGA-CR-6492-01A,0,0,0.0133731134769137,0.00912763794671982,0.00108985883187007,0.966175517305386,0,0.00351905149598575,0,0.00671482094312517,0,0.729044737312416,0.685730256809413
TCGA-CR-6482-01A,0,0.0760865306420102,0.204562340103267,0.273056913433978,0.047420398201595,0.29891311682129,0,0.0292115087297216,0,0.0707491920681387,0,0.390943649738083,0.920900982004226
TCGA-CV-7440-01A,0,0,0.1199160676449,0.0104466896868898,0.00403619375501896,0.784086642078854,0,0.00523495658949064,0,0.0762794502448465,0,0.426074765136419,0.928206090782877
TCGA-CV-A6K2-01A,0.00176142099280236,0,0,0.00632012554920676,0,0.989471588250795,0,0.00244686520719546,0,0,0,0.72402766759976,0.69284050500188
TCGA-CV-5441-01A,0.000522789536120868,0,0.0107248700412736,0,0,0.981990034186074,0,0.000193420016397032,0,0.0065688862201344,0,0.722918107133094,0.69357616307121
TCGA-CV-7178-01A,0.00112267958102374,0,0.0651589532049725,0.0596871870858585,0,0.84264080135986,0,0,0.0129107785162071,0.0184796002520783,0,0.496498668199226,0.886701453185291
TCGA-BA-5555-01A,0,0,0.0131495234059474,0.0217274468250943,0.000449332235568016,0.938742825412325,0,0,0,0.0259308721210653,0,0.531562092402463,0.874907180429817
TCGA-UF-A7J9-01A,0,0,0.249833242764911,0.0312877863663805,0,0.675211936527705,0,0,0,0.0436670343410038,0,0.282604068291876,0.997818615024052
TCGA-CV-7091-01A,0,0.00157958963733701,0.0175631546286766,0.00373773012934174,0,0.974805666364406,0,7.29388635255112e-05,0,0.00224092037671339,0,0.641227722555843,0.779478681665084
TCGA-UF-A7JS-01A,0.00103325968016903,0.000546009721630472,0.00126065566509319,0.00554504435741091,0,0.953433126494713,0.000113653220181186,0,0.0322057323440687,0.00586251851673395,0,0.868935495931728,0.506337199145558
TCGA-CV-5442-01A,0.00810781187182557,0,0,0,0,0.991737587492085,0,0.000154600636089087,0,0,0,0.678860546150993,0.742798508124184
TCGA-HD-7753-01A,0.0077630179879996,0,0.014938524234043,0,0,0.977298457777957,0,0,0,0,0,0.696451728307992,0.722421361466953
TCGA-CV-6940-01A,0,0,0.0229471472319418,0.000358878906213786,0,0.948747333039175,0,0.000650308378875039,0.0225008942796158,0.00479543816417895,0,0.574911447639408,0.838401148452466
TCGA-QK-A6IG-01A,0.00971086867162967,0,0.0300043553891193,0.000992973119842186,0,0.953001960833805,0,0,0,0.00628984198560388,0,0.81445202640926,0.582550998052021
TCGA-CN-6996-01A,0,0,0.0106842432554866,0.0637806827773485,0,0.888652614584887,0,0,0.0368824593822775,0,0,0.701117490208037,0.71305977644906
TCGA-CN-5361-01A,9.4607747849148e-07,0,0.097956816040787,0.0105576271505391,0,0.869801068990051,0,0,0,0.0216835417411448,0,0.45592949215056,0.922397498575773
TCGA-IQ-A61E-01A,0.00353473805141835,0,0.00891988998810735,0.00995015156549452,0,0.974924076443036,0,0.00211015536225431,0,0.000560988589689604,0,0.801112905059135,0.598859739309598
TCGA-RS-A6TO-01A,0.00618818405167376,0,0.0203327540758194,0.0285395040989642,0,0.939028285426869,0,0.00575548559178839,0,0.000155786754885005,0,0.735376140592321,0.677756298900788
TCGA-CN-A641-01A,0,0,0,0,3.13132942713986e-06,0.993727247909457,0,0.000760960903043007,0,0.00550865985807319,0,0.597368458548139,0.825495556115773
TCGA-CN-4741-01A,0,0,0.00466534634428176,0.0122995684954641,0.000976842924478792,0.976813167976612,0,0.00447059013019456,0,0.000774484128968556,0,0.555670771339051,0.861090096555856
TCGA-CV-6936-11A,0,0,0.0883210003463457,0.0439957736802102,0,0.789865271639642,0.000924490096145919,0,0.0403463746178097,0.0365470896198462,0,0.456163455238495,0.90804434678509
TCGA-CN-4734-01A,0.0127351879966237,0,0,0.00970738277268826,0,0.970581397979848,0,0.00697603125084022,0,0,0,0.744491869516796,0.668249513012366
TCGA-CN-4731-01A,0,0,0.0713979010746756,0.00325900086029526,0,0.921389661985811,0,0.0014317564297456,0,0.00252167964947273,0,0.620724289588338,0.792617281057094
TCGA-CQ-A4CG-01A,0,0,0.0438198948587551,0,0,0.946466505178426,0,0.00184777126332528,0,0.00786582869949382,0,0.636417325289696,0.780606607953979
TCGA-CX-7219-01A,0,0,0.0589561777256197,0.048790564502715,0.00118127610086815,0.881195994019565,0,0.000964994487486229,0,0.00891099316374561,0,0.448915909968166,0.930069768175811
TCGA-IQ-A61O-01A,0,0,0.733951245596256,0.0978689851293751,0,0.0981789743488826,0,0.00422971924924642,0,0.0657710756762396,0,0.115833388851048,1.01891193145322
TCGA-CV-6938-11A,0,0,0.20609461017011,0.0276548851898923,0,0.713086879525407,0,0.00165759722556214,0,0.0515060278890288,0,0.616660982792687,0.787811788340923
TCGA-T2-A6WX-01A,0.0174854148267278,0,0.00490239881234361,0.037552737170148,0,0.933866513375634,0,0,0,0.0061929358151467,0,0.785345129067494,0.620166836382676
TCGA-CQ-7068-01A,0.00161431232364958,0,0.00545949968180961,0.0548763460245153,0,0.926596328399036,0,0.00568436796849605,0,0.00576914560249306,0,0.742654120547311,0.669597723603494
TCGA-CV-7238-11A,0,0,0.0805818929665598,0.00276947859301885,0.0010763041115197,0.453945839200304,0,0.00156198330984902,0.422134964062968,0.03792953775578,0,0.485237459096244,0.874761995119254
TCGA-P3-A6T3-01A,0,0,0,0,0,1,0,0,0,0,0,0.821275415083069,0.570925787149042
