"","B.cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T.cell","tumor"
"TCGA-HL-7533-01A",0,0,0,0,0.0236338478722158,0,0,0,0,0.976366152127784
"TCGA-CV-A6JM-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-QK-AA3K-01A",0,0,0,0.53708562217134,0.198543292910255,0,0.0387850437916116,0,0,0.225586041126793
"TCGA-HD-7831-01A",0,0,0,0.659642346884069,0,0,0,0,0,0.340357653115931
"TCGA-UF-A71B-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-A45U-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7440-11A",0,0,0,0,0.0476992756106803,0,0,0,0,0.95230072438932
"TCGA-CV-6955-11A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7253-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-P3-A6T8-01A",0,0,0,0,0,0,0,0,0.0226744581611203,0.97732554183888
"TCGA-CR-5250-01A",0,0,0,0,0.119706343655196,0,0,0,0,0.880293656344804
"TCGA-BA-5152-01A",0,0,0,0,0.0174008308506567,0,0,0,0.0269770663384332,0.95562210281091
"TCGA-CR-5247-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-MT-A7BN-01A",0,0,0.02052611630137,0,0.411182348268525,0,0.10315587599105,0,0,0.465135659439054
"TCGA-CN-A499-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CN-A498-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7103-01A",0,0,0,0.169655821470994,0.0158983624543211,0,0.0642155683411995,0,0,0.750230247733485
"TCGA-T2-A6X0-01A",0,0,0.0371497366909283,0.00769584296420778,0.100940865556886,0,0.0577618904682828,0,0,0.796451664319695
"TCGA-CV-A45Q-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-DQ-5631-01A",0,0,0,0,0.028127733485851,0,0,0,0,0.971872266514149
"TCGA-CV-7410-01A",0,0,0,0,0.00373243450629082,0,0,0,0,0.996267565493709
"TCGA-P3-A6T2-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-6938-01A",0,0,0,0,0.123105107397295,0,0,0,0.0260296130349545,0.85086527956775
"TCGA-CQ-A4C6-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7425-11A",0,0,0,0,0,0,0,0,0,1
"TCGA-BA-6873-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CN-6022-01A",0,0,0,0,0.334904504223372,0,0.03346385951574,0,0,0.631631636260888
"TCGA-CV-7235-11A",0,0,0,0,0.183296136982718,0,0,0.816703863017282,0,0
"TCGA-CQ-6229-01A",0,0,0,0,0,0,0,0,0,1
