"","B.cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T.cell","tumor"
"TCGA-RS-A6TP-01A",0,2.32671230928942e-05,0.00335643012630836,0.000742177439602173,0.00832684378279922,2.10254885541271e-05,4.37955287981758e-05,0,0.00779049204413199,0.979695968466713
"TCGA-CV-7091-11A",0,0,0.0374620222697058,0.0837009723544163,0.00255289286864648,0,0.869706388804113,0.00657772370311826,0,0
"TCGA-D6-A6EM-01A",0.00271740312306084,2.65572185364408e-06,0.0236551815442025,0.0112286775402305,0.0639234656912524,0.000190999159404619,0.169981727363669,0,0,0.728299889856326
"TCGA-CV-7101-01A",0.020239392832804,0,0.0142111881460233,0.0523231677077709,0.0415537881518353,0.000207627774378782,0.000242724570528345,0.0037916526878243,0,0.867430458128835
"TCGA-CR-7371-01A",0.00229508333124114,0,0.0234605837676717,0.0612484079479159,0.0385117797229247,0.000345249203409782,0.00133064618779808,0.110959901494266,0,0.761848348344773
"TCGA-CQ-5329-01A",0.00195332885436011,0,0.0147263504075572,0.097093396407002,0.0899670827309408,0.000264251507324769,0.00685870930262836,0,0,0.789136880790187
"TCGA-H7-8502-01A",0,0,0.0128835730515508,0.0383141420212952,0.00411610871348032,1.33791625863128e-05,0.000313830422348185,0,0.000541012308989168,0.94381795431975
"TCGA-CN-6989-01A",0.000235180685005113,0,0.0197731169631134,0.197446148506381,0.112583378626823,0.000256645193773813,0.0406127754681436,0,0,0.629092754556761
"TCGA-CN-5360-01A",0.0133592502866931,0,0.0221058175343406,0.113696517645168,0.132098204022995,0.000107952953628623,0.0701148502665108,0.0700198943380423,0,0.578497512952622
"TCGA-CV-7097-11A",0.00956303285183301,0,0.0300779822977912,0.204779161651989,0.0612613029997841,0.00090194532523857,0.560332411815013,0.111475048501966,0,0.0216091145563848
"TCGA-CV-7429-01A",1.07777340262065e-05,0,0.0246214819767025,0.160851550033032,0.0547482941366708,5.92782403587498e-05,0.0143001006283498,0,0.00162428483436434,0.743784232416495
"TCGA-H7-A6C4-01A",0.00280236285825429,0.00063279429119235,0.00762256909023221,0.0250479183239175,0.0062622021942402,0.00142955698509253,0.105577167469627,0.000324666165712288,0.00397457806724004,0.846326184554492
"TCGA-BA-5153-01A",0.0154623178238549,0.00250418796814679,0.0320721747154336,0.0748985340210187,0.151460848006815,0.000280917567430175,2.80726425544443e-05,0.00779886213909894,0,0.715494085115648
"TCGA-BB-8596-01A",0.000203322827169722,0,0.0216479682605737,0.225452185661946,0.0896044821636357,0.000507011712746999,0.0136504404284528,0.131574644946151,0,0.517359943999323
"TCGA-CR-7369-01A",0.00428610223066369,0,0.0120002750113663,0.0469604634702988,0.0133446015367216,0.00119144927307913,0.00046321902636155,0.000407753809495583,0.00673281979718676,0.914613315844827
"TCGA-CQ-7071-01A",0.0020769796570193,0,0.00411439052138102,0.0208865805640605,0.0261770135931613,0.000107223144205783,0,0.00114976528687398,0,0.945488047233298
"TCGA-BA-A6DB-01A",0.00193909585923807,0.00320436547568721,0.031466367558022,0.0493495694641119,0.0468067122025838,0.00110047204715555,0.134770306601252,0.00272068304921791,0.00903635301997801,0.719606074722754
