"","B-cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T-cell","tumor"
"TCGA-CQ-5325-01A",0.0211568357732104,8.85128720778622e-06,0.0414224200574726,8.90155165942269e-06,0.183224529792186,0.00219655709701114,0.164532576658301,0.0034844664053388,4.76306331604132e-05,0.583917230744452
"TCGA-CR-7386-01A",0.000361709312669378,7.29684434970274e-06,0.0392491716887024,0.0361821765713458,0.175117763254095,0.00279722538286269,0.00822948604300364,5.69791825533607e-06,7.63089324777281e-06,0.738041842091469
"TCGA-CX-A4AQ-01A",0.0099027476548433,0.00874113574870145,0.0514112493477862,0.0124099192371551,0.227539389936143,7.43719625530508e-06,3.11535076168665e-05,2.11017203369741e-06,0.0133280524145313,0.676626804784934
"TCGA-QK-A64Z-01A",1.98537741004304e-06,0.000448851945728102,0.0122022973308795,7.00325821743952e-05,0.0130622057240481,0.00133824649601159,0.000320444672424826,3.55767256323736e-06,6.51258935410933e-05,0.972487252305219
"TCGA-BB-4225-01A",0.0301685328639917,0.0923673295381114,0.0273637021074505,4.01734404940612e-05,0.101130725046604,0.000428771155571688,0.000457825704720115,4.14032598621271e-06,0.0123862018522644,0.735652597964806
"TCGA-CV-7183-11A",1.95026770215361e-06,1.44407942091097e-05,0.00946022134172387,6.49499770215816e-06,0.0286889365337096,0.000240647791158469,0.000276772898311821,1.41406866030034e-05,4.46539132292838e-06,0.961291929297557
"TCGA-T2-A6WZ-01A",0.019338805054514,1.82509701696854e-05,0.0111064337491054,6.3426607949593e-05,0.0223720041662779,0.000377904475723227,0.00165864638533528,3.88643656358014e-06,6.52854770117084e-05,0.94499535667735
"TCGA-HD-8314-01A",0.00163070595562873,0.000818393976217033,0.0414866947122919,0.00984908206739854,0.109994593711017,0.00103310976140469,0.246182097262176,0.033610626456782,6.32787228758049e-06,0.555388368224797
"TCGA-CR-6473-01A",0.00460440046552388,0.0114737541552806,0.0505459043512589,0.0203424085588788,0.0154315755628568,0.000335420289415255,9.54789221035286e-05,0.00103116940294276,7.82005355153219e-05,0.896061687756224
"TCGA-CN-A642-01A",2.85856099288148e-05,6.11722392263647e-06,0.0327181509863727,0.0265015388781957,0.136288709406205,0.00273423731577819,0.0653261467756087,1.7110506464278e-06,5.38749715629733e-06,0.736389415256186
"TCGA-BB-A6UO-01A",3.8518795390487e-06,0.000336237330994087,0.0340837773766558,3.91608513394993e-05,0.0132783279113776,1.48111679847752e-05,0.00169188912490629,5.12903009597184e-06,0.00155226788358424,0.948994547443523
"TCGA-DQ-7591-01A",0.00859246991559035,0.0232632337712223,0.0220071255411,1.11663077677085e-05,0.0687614120416678,8.47020291119267e-05,0.00284960149146754,4.65474268522313e-06,0.0179302668674391,0.856495367291948
"TCGA-CR-7398-01A",0.000545919669573513,1.31118931161446e-05,0.0367844157023919,0.0208399766747994,0.048899795384786,0.0128897188889938,0.00332116144203168,1.70783197296441e-05,0.00761312680665815,0.86907569521792
"TCGA-HD-8634-01A",5.00742663938287e-05,5.914767330758e-05,0.0162959760555209,2.02380050827268e-05,0.0217587227862102,0.000443288138175564,0.00733880870526807,6.02000294790188e-06,4.6440579426558e-06,0.954023080309151
"TCGA-CR-7372-01A",0.000712339981015623,5.21937583768635e-05,0.0535013981143223,1.49069928795521e-05,0.0243940735991898,0.00395814646892389,0.0216543278518009,3.05574486441364e-06,1.48967742038017e-05,0.895694660714423
"TCGA-HD-8224-01A",1.87688305626729e-06,5.51435258650191e-06,0.0283339689117153,0.00278928310230277,0.0149520204882431,0.00045084880107151,0.50619208235773,0.000911849371789808,2.14998993428771e-05,0.446341055832162
"TCGA-BA-4074-01A",0.000653241138958301,0.000682414127055966,0.0263456694464868,0.00756069591212378,0.0197931737479409,0.000321101726293412,0.00262856850848516,0.000111496069968792,0.0126203178802063,0.92928332144248
"TCGA-CV-6961-11A",8.99244547727909e-07,4.67542607857811e-06,0.0117194615508075,3.10524049812066e-06,0.0294062495198479,0.000460209820990213,0.0545532520322231,1.38503231684794e-06,2.31933502131763e-06,0.903848442797669
"TCGA-BB-A5HZ-01A",0.00138874482889051,0.000246858099317549,0.0193511449414346,8.61698934320295e-06,0.00627570546579644,0.000713690555077202,0.00184666771793056,3.12878182854118e-06,0.000421943681008597,0.969743498939373
"TCGA-CQ-5332-01A",0.00161559906066657,4.94188272695325e-05,0.0278378903588493,0.0183486148301033,0.0535363002946564,0.00140281833154588,0.000428142453553944,2.18369824071519e-06,0.000826469304831131,0.895952562840283
"TCGA-CR-7380-01A",0.00162936967528655,2.76838461734555e-05,0.0374039773699578,0.00125784375505343,0.0365705413378726,0.00680663471308736,1.63442051180917e-05,0.000297256690025714,2.06957832128535e-05,0.915969652624212
"TCGA-CV-6936-01A",0.00811386272972584,8.46681429985752e-06,0.0279830301469441,1.34108540849917e-05,0.0381755494342967,0.000981934993364744,0.000144223937042574,1.86795601388053e-06,5.251987167756e-06,0.92457240114706
"TCGA-MZ-A6I9-01A",0.0310311580519647,0.000291978294311109,0.0670232253085103,3.71942363892574e-05,0.0292755893443172,0.00180288264225679,0.00397863044812401,0.00597895757710907,5.85858455649125e-06,0.860574525512461
"TCGA-QK-AA3J-01A",0.00465251786312946,0.00429979711669467,0.0371637367185989,1.59424086290468e-05,0.00821493678247919,0.00140520991843384,0.00653407948774778,6.02659799129615e-06,3.89145785963587e-05,0.937668838527699
"TCGA-BA-4077-01B",0.00156372773559178,3.89717023072791e-06,0.0171103771749912,2.15728426339685e-05,0.187082741699137,0.00294309726298662,0.00530538455112345,2.4053330540704e-06,3.74875380265026e-06,0.785963047476449
"TCGA-CQ-A4C7-01A",1.22144032243874e-05,0.00371032357894199,0.0479772867205947,0.0698997180079173,0.0397609668076267,1.22320609244077e-05,0.0530251145221875,2.96800087922802e-06,5.44444275870818e-05,0.785544731470117
"TCGA-CV-7422-01A",0.000899757621984385,0.00207694629498708,0.0343031923733712,1.23957955409994e-05,0.0299509885948487,0.000618143011222567,0.00929288615515423,1.72364665095254e-05,0.00308192482547988,0.919746528860901
"TCGA-CQ-A4CB-01A",0.000795373236453957,0.00777678698841081,0.0600011903620719,0.0644147312373673,0.0475080512363782,0.000708873235676907,2.88571578698954e-06,0.0200553221238907,0.00222162968448726,0.796515156179476
"TCGA-F7-7848-01A",0.00814475456476242,0.00187177281235435,0.0479331105544516,3.09304452216314e-05,0.0493950697245593,0.000578530704572748,0.00106702890428765,0.092899022946255,0.00420391478411852,0.793875864559417
"TCGA-CR-7392-01A",0.0320329356527084,0.000369967972584498,0.0733460082974285,0.0285788212431336,0.1157473052326,0.00554842294922827,0.00916575855188539,4.93977556772641e-06,1.7676237611723e-05,0.735188164087252
"TCGA-CV-7178-11A",3.82275633160119e-05,3.27780043414457e-06,0.0171574030844174,0.000116032608303363,0.0281413302921888,1.24294631815968e-06,0.00628085372599642,0.676125542395106,5.37675456778012e-06,0.272130712829352
"TCGA-QK-A6VB-01A",2.78893207251516e-05,0.0242707135388404,0.0265663091455649,0.0120642255122162,0.00400221457658742,2.64157203676953e-06,0.00352532100783858,0.000443004698559337,3.5763660110916e-06,0.92909410426162
