"","B-cells","CD14-cells","CD8-cells","Endothelial","Fibroblast","Macrophage","Mast","NK-cells","pDC-cells","Tconv-cell","Treg-cells","tumor"
"TCGA-D6-6827-01A",0.000682852258747781,0.00590495808340831,0.00053095911140991,0.169287273207984,0.131176386697847,0.0479404358900443,0.000240263528361296,0.0136272863480141,0.00218119667178079,0.00350683932770968,0.00046485712403498,0.624456691750658
"TCGA-CN-6992-01A",0.000390578637679944,4.43868744339777e-06,0.000250151480618196,0.0775083422131004,0.120094714835436,0.021591505828145,0.000211769202424933,0.00497096941499753,0.000454376553700997,4.39471011924082e-07,0.00130044296217762,0.773222270713264
"TCGA-CR-7402-01A",0.00822214905411943,2.84372629526864e-06,0.000127656067878389,0.0848016895662358,0.0537019954196013,0.12613989862734,0.000406417966905229,2.66869421763994e-06,0.00728365751105628,0.000234443941136789,0.00138602824477392,0.71769055118044
"TCGA-CR-6470-01A",0.0174088529388061,0.0200653889964101,0.0179661138126053,0.0770297510335027,0.218022344146756,0.0856284310493139,0.000702625682130368,0.00632998820506463,0.019565664100209,0.000171935241177223,0.0298382964661821,0.507270608327843
"TCGA-CN-6023-01A",0.00428886628414193,0.000237452756505623,0.033535786918604,0.0672213552209344,0.0406406193156264,0.0850988315776555,0.00132225830908768,8.32483268257226e-06,0.00701618111476259,4.75242005659351e-07,0.00376358586710335,0.75686626256089
"TCGA-DQ-5624-01A",0.000791445448697047,0.000996867609252868,0.00120993297131641,0.0390771007628989,0.165851294174762,0.0144601293971587,0.000825451241554986,0.00629326791514544,0.00267775543163869,0.0150725704466362,0.0021725695550029,0.750571615045936
"TCGA-HD-A6HZ-11A",5.65773001250319e-07,1.18218975554208e-06,1.35236016426778e-06,0.0378194114885144,0.0470898547728452,1.93965141480625e-06,0.000121073166217001,1.18833219150861e-06,4.5683372524114e-05,0.16453275333834,1.25107803810669e-06,0.750383744476994
"TCGA-CQ-A4CE-01A",0.000871166202964746,1.34727431494037e-05,0.00530869266275773,0.0267251471858427,0.0177047217592228,0.00754337564942999,0.000220126171356267,0.00133188312921893,0.00143562162687121,0.000667431863446721,0.00153435481920659,0.936644006186533
"TCGA-UF-A7JV-01A",3.2551100961763e-07,3.27937953507854e-07,7.20387090005159e-07,0.00825921359810561,0.141450433681614,0.172893660194077,2.31952980194769e-05,9.56496630588752e-07,2.52788033969624e-07,1.56809429758306e-07,5.41256485100941e-07,0.677370216041552
"TCGA-CV-7427-01A",4.11954764311166e-05,0.000535302920183825,0.0121918080094555,0.0346322528150859,0.0134178871182166,0.125856958854766,0.000182560528888339,7.81278378165013e-06,0.00357204683508268,0.000251702738093339,7.83824414434693e-05,0.809232089478571
"TCGA-CV-5973-01A",9.52849945295356e-05,3.15514604990279e-06,0.00190093337713451,0.00840355071729388,0.00142111576323394,0.00450657465863375,0.000305856109746659,0.000425270014956906,0.000155564854174921,0.000336290183245052,1.15540411346131e-05,0.982434850139866
"TCGA-DQ-5629-01A",0.000837457433157634,4.47950812056134e-06,0.000586386158559144,0.034186803745386,0.109657743400065,0.000619701009196736,0.000126800618995532,0.00130612335984133,0.000251021371081166,5.31531461170705e-07,7.22329657075366e-06,0.852415728567565
"TCGA-BA-A4IH-01A",0.00263038877259986,0.0218537586791429,0.00723395050029998,0.168671824977073,0.101316851418934,0.0287335830826178,8.59692908854273e-05,0.0157203289711805,0.0162654693793508,1.91324395249863e-06,0.0183791218689086,0.619106839815054
"TCGA-CV-A6JT-01A",3.84136946934423e-07,1.74636456249342e-06,0.000229904486145453,0.00781963949146227,0.153408472865509,0.0112466391375481,0.000152295330542874,0.000547068471543667,0.000149339387923881,0.0399801380327741,0.00340840973296271,0.783055962562079
"TCGA-CV-7177-01A",0.000375276324100394,1.27697908850168e-06,2.74366161823316e-06,0.0209213021945068,0.379728988546413,0.0172892532016922,0.000811992186430399,8.40120848165744e-05,7.2031196461199e-06,4.1927604915668e-07,3.24649337123939e-06,0.580774285932267
"TCGA-BA-6870-01A",0.0111259697018872,3.16688078087684e-06,0.00649121963772344,0.0615937296754315,0.035475148862299,0.00677267075008352,0.00140060413265186,0.00791682396344354,0.00320759085802518,4.42984764432169e-07,0.00560920589496112,0.860403426657948
"TCGA-CV-7446-01A",0.000112314255409614,0.000351346516230434,0.00386323477039691,0.0446436506952223,0.119602315009766,0.0150070407077044,0.000156235874482346,0.0164028594619323,0.000572553883261777,8.90659698564525e-07,1.32489343815589e-05,0.799274309231514
"TCGA-IQ-A61G-01A",4.07685592361019e-07,0.000211995818599788,0.00412378518674492,0.00356598575615487,0.00660915399400682,0.00313741305439312,2.58882803554175e-06,0.00406079626567695,0.000455791155408426,8.38062450869683e-07,0.000962399305704403,0.976868844887232
"TCGA-D6-A6EK-01A",0.00244242604450531,2.75528641389389e-06,0.00712046958886956,0.0158639930468539,0.00578150344956882,0.0177762005087305,0.000630117777953662,1.24081951812105e-05,0.00187800999775693,0.000122981280217424,0.00766260667033578,0.940706528153613
"TCGA-IQ-A61I-01A",0.00376786790889894,0.0639029091031583,0.00168242860515637,0.032166062395164,0.00404558182596235,0.0722400991141086,5.78107441486558e-05,1.718833392174e-06,0.0257420993613961,5.4539690673542e-05,0.0102066261980339,0.786132256219907
"TCGA-CN-A6UY-01A",0.00159487862512354,0.0476092170620506,0.0119401749019891,0.0357718069230607,0.00159385876579807,0.172149847085906,1.47985413006538e-06,1.52169811373325e-06,0.0629197635197459,7.38833388207399e-07,0.00552818131104003,0.660888531419654
"TCGA-CV-A465-01A",0.000569006264445773,4.18148130469912e-06,0.00175261946346781,0.0127009135555373,0.00949595699737583,2.16894806901495e-06,0.000268102077109495,0.000249544898935194,0.0004285773585875,0.00702426763106861,4.93523608491759e-05,0.96745530896325
"TCGA-CR-7383-01A",0.00133265947334582,1.10860040966637e-06,0.0147831150110807,0.0614369789316582,0.321599799955559,0.0748776802300063,0.000450981657846151,1.31955840669466e-06,1.86415052907351e-06,0.0279184830672138,2.07055415290458e-06,0.497593938809791
"TCGA-P3-A6T0-01A",3.29880969172992e-07,1.40704393109426e-06,8.47233215977501e-05,0.0113783052881898,0.0690946998523109,0.00132718285646656,3.620427123785e-07,0.00115562121659993,1.53478208567147e-06,3.60485519249726e-07,7.4214839501223e-06,0.916948051745667
"TCGA-D6-A4ZB-01A",0.00874520277451258,0.000561748095555537,0.00238808879027546,0.0324811971615622,0.0821544229121441,0.00300219547377288,0.000407355513650822,0.00705396855400819,0.00331742023681932,1.05245626278564e-06,0.00468046907271108,0.855206878958725
"TCGA-BA-A4II-01A",0.00173024694306117,1.25017500468373e-05,0.00983476207357632,0.0423400004370237,0.106642528341825,0.0140798464889323,0.000105025973357918,0.00432690386978137,0.00200313576070335,4.98680000392426e-07,9.96419320752448e-06,0.818914585488484
"TCGA-CN-5359-01A",0.000440528800591879,5.6811488979654e-06,0.0124137277190011,0.0565462240560616,0.37549221802855,0.10603435893334,0.000419362514132903,0.00545754131186474,0.000173170952504841,2.73121773491448e-06,0.000334770106598545,0.442679685210721
"TCGA-CV-7438-01A",0.00277888824401527,7.87828434457179e-06,0.00472149700216388,0.0535139720253017,0.172142705306148,0.0327868381358855,2.67424577474699e-07,0.00272339689021406,1.46257416011426e-06,0.123757044461888,2.42684045815303e-05,0.60754178124672
"TCGA-CV-7097-01A",3.24263203223003e-07,2.38547873659579e-06,0.0052139322414904,0.0336301830454653,0.239643260905423,0.0570479385549811,4.48889124595192e-07,0.000880305544720428,0.000266348345428369,0.0680659117570171,9.26768955497835e-05,0.595156284078861
"TCGA-QK-A8Z9-01B",0.000332174808846119,1.16907891109849e-06,0.00388771463431916,0.0166358409806531,0.502837120113129,0.0497902659315461,0.000216752692833272,2.96047468993133e-06,0.000514592196090929,9.13826201814198e-06,0.000128076968357225,0.425644193858606
"TCGA-UF-A7JO-01A",8.35989453080896e-07,0.00242880529445146,0.0293395505884678,0.0279753194829338,0.0677280953713154,0.16407159989014,1.03187027735644e-06,3.25453919729558e-06,0.00197908620491303,1.37568406068128e-06,0.000254546023327204,0.706216499061463
"TCGA-CV-7180-01A",0.00065567182941781,6.62020438616284e-06,0.00366987735857814,0.0122569002234119,0.00550013171703495,8.50003143119485e-05,0.000354140096514507,0.00117697882180369,0.000816721345102676,0.000518933407802481,0.000833849918080469,0.974125174763555
"TCGA-D6-A6EO-01A",0.000831827475885138,4.41564393412866e-06,0.00429499540976873,0.0667063278597005,0.046148963221395,4.35960812941243e-06,0.000331208007117345,0.00213607730995145,0.00129478891998052,9.55883834857688e-07,9.78260920989452e-06,0.878236298051093
"TCGA-HD-A6I0-01A",1.44041245387208e-05,3.47712246257911e-06,0.00146542894223652,0.0160033700646966,0.0106053876699456,0.0104947388217901,0.000202809103694113,0.00123123698514861,0.000581208833891807,1.01467411225032e-06,0.0024213343330058,0.956975589324477
"TCGA-CV-6950-01A",7.52368646424105e-07,6.39928087011297e-07,1.62534092312162e-06,0.0421856109967189,0.212341149397601,0.0390006720625644,2.70335045085839e-07,0.000118558980108512,3.26069131765091e-07,0.0372171784811096,2.17094934276263e-06,0.669131045090721
"TCGA-UF-A7JK-01A",4.41285104252326e-06,2.56379365274018e-06,1.60988395651319e-05,0.0155791625211634,0.0421316432409789,5.90838783524338e-06,5.77743405241611e-05,0.000613017894210343,2.15481150039692e-06,9.9784812225772e-07,6.47386207358616e-05,0.941521526850669
"TCGA-UF-A7JF-01A",0.000702813660117415,5.92499053940011e-06,0.000765659900695952,0.0183279130757601,0.0189231680937864,0.032525230874807,0.000566335101802628,0.00205901907351539,0.0144663575208474,0.000351611139744443,0.00511403734398642,0.906191929224398
"TCGA-CV-7428-01A",0.000229260994201348,6.29808077229804e-05,0.00781782105816548,0.0602735368232352,0.0461686277294391,0.0522863333102566,0.000189873686803963,0.00114900268538185,0.0032770870312009,6.56561368746511e-07,0.00457486601328868,0.823969953298935
"TCGA-D6-A6ES-01A",5.50201829991169e-05,6.11117407826303e-06,0.000720344369036465,0.0132755191385504,0.0053634859387276,0.00875640700428136,0.000252419767819872,0.0035105696157068,0.000585355488756503,1.56977152553894e-05,0.00154690327410166,0.965912166330687
"TCGA-CQ-A4CH-01A",0.000390441026440304,3.21339490424651e-06,0.00250885862732747,0.0519338257526891,0.123525264405817,0.0181993680047045,0.00012359911650819,0.00712158147063797,0.000503404651351646,0.000735865816034346,0.000145981767259173,0.794808595966326
"TCGA-CV-5966-01A",3.1374605635655e-07,0.000290558498752022,0.0114314841579662,0.0406090449996037,0.0856846747510857,0.0834154522680884,1.11049197736267e-05,2.15732036027638e-06,0.000777202285669982,0.00310667007104965,0.00905206086490873,0.765619276116685
"TCGA-CR-7394-01A",0.00725469058820918,4.49777677896855e-06,0.0272993838624643,0.061823092768984,0.180205771882802,0.0989345905341741,0.000447953778690881,2.1017350305357e-05,0.00324118837790004,0.000222983306794057,0.000164221111711169,0.620380608661186
"TCGA-CV-7425-01A",3.08987828470511e-05,3.23166839130079e-06,0.00712053685261362,0.0251223100460104,0.0354424326999906,0.0249192645559886,0.000317061524407401,9.08935901910136e-06,0.000392232487533519,4.63965179999402e-06,0.0014607951409179,0.905177507230481
"TCGA-CV-7254-01A",0.0057741543932453,3.3172505699431e-05,0.00765234334948805,0.111866538972634,0.355273451023677,0.165041121386021,0.00171066111939194,0.000232260304550434,0.0102796811006163,0.0119822500167312,0.00688053622115571,0.32327382960679
"TCGA-CR-6478-01A",0.00323316050597943,0.00230682519288277,0.031085742412289,0.0854841440101962,0.0743006577614533,0.19241942118349,0.000207201197806038,1.77597898157135e-06,0.00024560255817761,2.84830853891089e-07,0.00463252675978331,0.606082657608107
"TCGA-TN-A7HL-01A",0.0100615271063451,0.000886144383308067,0.0529820536237773,0.025940257014735,0.00201614396370397,0.122212320809346,0.000208379493196777,2.44408391308627e-06,0.00746787813309959,5.33017422138237e-07,0.0170244241144638,0.761197894256689
"TCGA-CV-7432-11A",1.25597375454977e-05,0.00192190250669138,1.11306580303826e-06,0.0996576536485219,0.0519401259467067,0.0629850323161504,2.29717546755614e-07,9.76510682113507e-07,0.0200674203393558,0.256554834521919,1.09479684417997e-06,0.506857056892234
"TCGA-CQ-6218-01A",0.00077239823660598,3.38987230351715e-06,0.0100317501010975,0.0298293536631534,0.101710781784321,0.0177097361839333,0.000486728568876703,6.40460011865308e-05,0.000281754208449648,6.17693176770714e-07,5.35161980420828e-05,0.839055927488854
"TCGA-HD-7229-01A",0.0017792963979858,0.000228925274884738,0.00769827969344782,0.0283861248408848,0.0205097052033623,0.0181559251002828,0.000247497928454808,0.00812584016514079,0.000952719031349845,5.6051190751792e-07,0.00128802502934393,0.912627100822955
"TCGA-MT-A67D-01A",0.00600259363008972,1.88211489814784e-06,0.0214759469430154,0.0468649451758087,0.144566803477404,0.036142952177846,0.000705152773458863,0.00280841702326679,0.00320492656596133,0.00853631809640817,1.34939845055599e-05,0.729676568037337
"TCGA-IQ-7631-01A",6.49070412625375e-07,6.46838195036015e-07,0.00113655426224236,0.0419478831334641,0.571539617010069,0.000442854723207132,0.000174518390620503,0.000700286167246234,2.70911571234399e-06,1.675352227657e-06,5.62146863360445e-06,0.38404698446797
"TCGA-CQ-7072-01A",3.84720252631203e-07,7.97511611057154e-07,1.06353628983634e-05,0.0251706201817796,0.670104487298597,0.0236173255752587,4.28538174095411e-05,0.00429686653814798,2.59095232383266e-06,0.00152244475194539,0.000499879485562159,0.274731113804214
"TCGA-BB-A6UM-01A",3.16471866289704e-06,0.00473765476747723,0.011840863119806,0.0314507231005664,0.00472258820036728,0.05122771257779,3.6197438318823e-06,2.08825103882083e-06,0.00895206491889839,2.14889940912398e-06,0.00587239069546688,0.881184981006685
"TCGA-MT-A67F-01A",0.000961058752768873,0.00356387469362481,0.0485354506346025,0.0442815622481534,0.0251532100405422,0.110789563112791,0.00250481248427499,0.00508844988140722,0.00592909750405838,4.08637459911144e-07,0.000133004590397332,0.75305950741992
"TCGA-CN-6995-01A",1.61289373201991e-06,0.00127732647017782,0.00686376037390365,0.0279311713095496,0.0442990099908101,0.126921919881568,4.84997588534292e-06,1.17219355698815e-06,0.00557019623368548,0.01170109741171,0.00274872729351439,0.772679155971907
"TCGA-CN-A6V7-01A",0.000183503429711512,0.000191604174538645,0.00625145741472251,0.0125392959419815,0.000164480702850789,0.00953842814893405,2.27223259821359e-05,0.00153203785146068,0.00338891828601356,2.32847121527781e-06,0.00558042295081936,0.96060480030177
"TCGA-BA-A8YP-01A",0.00280740566813203,1.75581501221254e-06,0.0012926348111798,0.0329723042036056,0.456088837051244,0.0230637973545024,4.27177124238745e-05,0.00227314169182147,0.00238940405807627,0.000946279334865335,1.17813553377929e-06,0.478120544163604
"TCGA-CN-A49B-01A",0.000374958052868523,0.00314672693052781,0.0246527230889987,0.0458456690921244,0.0583664437259969,0.0851915353673639,0.000206824738620112,8.36373264793463e-06,0.0099351254992619,4.5342585836456e-07,8.06366438958788e-06,0.772263112681342
"TCGA-CV-7183-01A",1.71499319583712e-06,7.95399315794276e-07,3.6405997056657e-06,0.0195428409387819,0.0682105043617677,9.78235206336527e-07,8.18565852705219e-05,5.18573687654608e-06,7.77703097104669e-07,3.49411313912922e-07,4.51781438624137e-06,0.912146838221082
"TCGA-UF-A7JJ-01A",0.00717462487690724,0.00236660948309109,0.0182997608931216,0.0211751731924177,0.48027371684662,0.0797196497142316,0.000439881795801261,2.03960049492484e-05,0.00193699825827397,6.06931787655068e-07,0.00420757072269181,0.384385011280107
"TCGA-CR-7385-01A",0.00408503471919001,0.0046218545916842,0.0239430585362182,0.0276050729815911,0.0175423287868699,0.0713493340995321,0.000335906106562691,0.00441230798826222,0.00933769996638868,1.04180927855158e-06,0.00487340120393921,0.831892959210483
"TCGA-P3-A5QF-01A",7.77204491621185e-05,9.15564502331733e-06,0.0059729405231872,0.0157795740165535,0.0150972032706919,0.0127031596330965,0.000172949803110089,0.00132898895634033,0.00280325265303257,8.68236267318261e-07,0.0012044201031048,0.94484976671043
"TCGA-H7-A6C5-11A",0.000106293384173324,4.74145740261794e-07,4.06788716760222e-07,0.0243224367068814,3.50865040176823e-06,0.248522216998194,1.36176338718262e-06,5.08205176264052e-07,1.15396631461312e-06,0.172484216297884,4.99899046049487e-07,0.554556923194085
"TCGA-H7-8501-01A",1.6174009372406e-05,4.31397408952458e-05,0.0341254840467471,0.052211855499215,0.0639625379964239,0.212023150447699,5.44762483270497e-05,1.07839381974252e-05,0.00122041586446632,5.76309940474649e-07,0.00260042584198673,0.63373098005673
"TCGA-IQ-7632-01A",0.00304063266848738,8.03804712959232e-05,0.00258824420374185,0.0227972230587078,0.012973226683524,5.83762403381276e-06,0.000147453167834153,0.000732716718841588,0.000661231931302795,6.27720600126507e-07,0.000545084453752531,0.956427341297878
"TCGA-CV-A6JZ-01A",0.00133250661492169,1.34804202608892e-05,0.0144326430989754,0.025569223343598,0.188568637282879,0.226089589120516,7.3608652211625e-05,1.13203081685518e-06,0.00042476616525101,2.83985703886362e-07,0.00444911590971902,0.539045013375147
"TCGA-HD-7832-01A",2.14097608790098e-06,1.97972825922103e-06,0.00392282889693818,0.026973035993525,0.0646008816871091,0.0323445177053929,1.42232041359312e-05,1.26873481028825e-05,0.000416662749908177,3.18462788832599e-07,0.00479915818824635,0.866911565059506
"TCGA-CV-A6JE-01A",0.000579006325263696,2.44894902701863e-06,0.0133787356765978,0.0161437340945739,0.111498428798998,0.0321628890294859,0.000131963235664928,5.82740237589338e-06,0.00121309053007118,4.63359840540315e-07,0.000986273540551602,0.82389713905755
"TCGA-CN-4725-01A",2.13292515710988e-07,5.33903045900635e-07,5.22292201875609e-07,0.0333948470321773,0.0430208276285666,7.76747294547937e-07,2.46936310145847e-07,1.10169093996012e-06,4.51813693676272e-07,0.112503384797307,6.81488207362932e-07,0.81107641237774
"TCGA-BA-5151-01A",0.000753976522523029,8.61399862344836e-06,0.00507678105759549,0.0737927132332879,0.0855088820203477,0.0278041117448295,0.00121747984384977,0.00516132358680002,0.00277660030243654,2.36485469668688e-07,0.00106433231890226,0.796834948885335
"TCGA-CN-4726-01A",1.19374511446133e-06,1.3824021919621e-06,0.00170339869438931,0.00961830292480395,0.190553965752576,0.0177462784733311,0.000419065543941483,0.00321872583658419,7.18463677496888e-06,0.000220133643426699,2.82656568593361e-05,0.776482102690007
"TCGA-F7-A624-01A",0.00888559992699122,2.24137863061162e-06,0.0091179637893727,0.0313683699893506,0.0350193905664435,0.217288089601269,1.92016723366438e-06,1.07318631359495e-06,1.30609959960622e-06,3.80636433792677e-07,0.048990379984126,0.649323284674236
"TCGA-BA-A6DL-01A",0.00112797086237876,4.48108753078538e-05,0.000649596218392913,0.0161556377665294,0.0169888539344485,0.000126261318271019,0.000183904371999984,0.00455455555113202,0.00192423445537872,6.33482348060454e-06,0.00272508481241928,0.955512755010261
"TCGA-BA-6869-01A",0.00225094902227233,0.000184667976440423,0.00157914019038902,0.0338664201899455,0.0212957381046807,0.00634853262054446,0.000263598363068387,0.00417853856105251,0.0123638751119449,0.000269608683132212,0.00311351876462099,0.914285412411909
"TCGA-QK-A6IH-01A",8.96321130670842e-07,1.56594054283198e-06,0.00148765670439648,0.00705243991557772,0.0693574362831211,0.00571111158358488,3.55644725047332e-05,0.00135538649018415,0.000412773198649582,5.43512296030381e-07,5.19737212640958e-05,0.914532651856748
"TCGA-HD-7754-01A",0.00129035815824551,9.57978374135307e-07,0.00110705945671656,0.0310660365600953,0.354607278810227,0.0377571416140071,0.000410945697588099,0.0025142241994679,0.00104337895962044,2.51120562090495e-07,1.81100513178724e-06,0.570200556439964
"TCGA-CV-A6JN-01A",1.57595064797768e-05,9.04533108130933e-06,0.00712339866109057,0.0121825509134761,0.0066509279022458,0.00740336147262641,0.000149453705570912,0.000143680907686538,0.00134927455808677,0.00101941125200871,9.32134248125998e-06,0.963943814447166
"TCGA-TN-A7HI-01A",0.0261503509420553,1.53086450049452e-05,0.0228498374876238,0.0421734124811343,0.09237270173262,0.0572715006846686,0.0012657091323863,0.00060272355107326,0.0155124804040758,1.26797900521025e-06,0.0130053761544537,0.728779330805899
"TCGA-CR-7365-01A",0.000227321164316241,8.02888252729284e-07,4.83898420601478e-05,0.0196122825754508,0.248369566687118,0.0124496253368658,0.000317351374076661,0.000741688668675709,1.25270536326057e-06,0.0109527826366386,7.10910907927555e-06,0.707271827012103
"TCGA-CV-5440-01A",2.6775810972985e-07,4.96037393399815e-07,4.82939924076198e-07,0.0185201933434168,0.0372444450128632,6.65472153965724e-07,2.26928882861973e-07,6.41114093879924e-07,5.85838189019982e-07,0.318675168787617,4.20287367656954e-07,0.625556406479988
"TCGA-CV-6956-11A",2.93725795801857e-07,2.76004880032225e-06,9.51965447052789e-07,0.0150134002781055,0.000282415384632538,6.98937682065061e-06,2.53809097315019e-07,7.833786571978e-07,0.000143742108365341,0.276950629339028,7.5562656040509e-07,0.70759702495869
"TCGA-MZ-A5BI-01A",0.0150224276122106,0.0372743603403273,0.0126921177337993,0.0970771264366217,0.0386495514162311,0.217858912512104,0.000813680487534339,0.00322477260923601,0.0193420781566478,1.04976569996307e-06,0.0281296362614777,0.52991428666811
"TCGA-BB-4228-01A",0.00142816392089895,0.00819379565635499,0.0125852297666942,0.0385412963696522,0.165488609051078,0.035451726148598,0.000830082547782794,0.00959268335264284,0.00805946664312694,1.10457387691582e-06,0.0017618998841177,0.718065942085177
"TCGA-QK-A6II-01A",6.37612221233853e-07,4.5626392642746e-06,0.000917557576306333,0.00993445175866105,0.0017325575136203,0.0109159664609699,6.80347395838179e-06,0.000246719903123308,0.000571468037195691,0.00764702561807768,0.00133234678958562,0.966689902617016
"TCGA-CV-7252-11A",6.19976325688852e-07,6.99440911580048e-06,0.00331706450835781,0.0196806055145346,0.00780699999845035,0.00194118188394151,3.50590801908198e-07,0.00468664520391315,0.000780086558253081,0.071440221025779,4.25781149025601e-06,0.890334972519037
"TCGA-CV-5970-01A",0.00413018467710202,6.47753291860087e-06,0.00176280202586687,0.0337882172877477,0.179108754030584,0.0218007317102399,0.000337716053610059,0.00172533079423716,0.00161030624270063,0.00753280071015692,0.000125716800325063,0.748070962134511
"TCGA-CQ-7065-01A",3.68803160229368e-07,1.41443488451241e-06,1.25537034133021e-06,0.0143937117265552,0.0250969847529338,8.45069140346439e-07,9.2070692918233e-05,2.45180094429898e-06,8.83891618011899e-07,0.00999457771763491,9.59867725620838e-07,0.950414475872144
"TCGA-QK-A8Z8-01A",0.00145706774223282,0.000446674694364203,0.000725788947193595,0.0593886263309563,0.0232472333979951,0.0455789597777637,0.000528077723283897,2.95583069428892e-06,0.00598430516534667,2.72704927560463e-06,0.000746904443041259,0.861890678897853
"TCGA-CR-7382-01A",0.000245173289437673,2.15845456977259e-06,0.00208365392080734,0.122415385166359,0.492176107352602,0.133379338911543,0.000554500022246532,0.00840899387750813,5.25693563211633e-07,0.00336557820367456,3.33084149619352e-05,0.237335276692727
"TCGA-CR-7368-01A",0.00299615422180598,0.000255900345325927,0.00961004532605521,0.0456408047525989,0.0311663773482533,0.0278048205158113,0.00108664306246592,0.00316677604242487,0.00395909847504469,5.9000434345612e-07,0.000477240004298948,0.873835549901572
"TCGA-CV-6934-11A",5.84243952479609e-06,1.09263135248443e-06,5.70578229260685e-07,0.00220168155016899,3.54560675474788e-07,0.297337438721934,1.82573561315247e-07,5.54567004712144e-07,5.90297968851567e-07,0.13848562887407,4.76619234039534e-07,0.561965586586275
"TCGA-CQ-A4C9-01A",0.00408039561872756,3.9054340546955e-06,0.00265896871866191,0.0599860736185458,0.175566368609279,0.0152659777326437,0.00076166753277369,0.00187906708332974,0.00205392031030381,8.83012080304785e-06,0.00149371743882585,0.736241107782051
"TCGA-CQ-6224-01A",1.74531101904689e-07,3.31259396939656e-07,9.71799468095005e-06,0.0250039260256754,0.570882410777706,0.0546969226763806,1.15881257232536e-07,8.56374208013143e-07,1.05689923490918e-06,0.0659462114131443,1.28352018204902e-06,0.283456992647031
"TCGA-CN-5369-01A",0.00591169467467936,3.94311140513095e-05,0.0158812253153942,0.0677868184987994,0.112106442513252,0.0834319935097136,5.92592584795565e-05,0.000177652403523517,0.00571392819055894,3.09588383378944e-07,0.00360901651781141,0.705282228415353
"TCGA-CR-7374-01A",0.014877187761654,0.00162954815774463,0.00806250324601125,0.113886022362105,0.0809719877487654,0.0233304129661396,0.000811507303184874,0.0177020967895583,0.0054203135534323,3.14127137303416e-06,0.0105667249704353,0.722738553869597
"TCGA-CV-5978-01A",0.00216314319091746,2.09831817834361e-06,0.000422522208859858,0.0269845433219346,0.380288239516305,0.115653609572274,0.000722320501186814,0.00612776432848988,2.25099023963959e-06,5.08103680605782e-07,0.000163545208576044,0.467469454739358
"TCGA-QK-A8ZA-01A",3.82884531838511e-06,1.15087367080168e-05,0.000593509945747474,0.035621519176676,0.016167577165573,0.0018082546815871,9.17457860080533e-05,0.00681801078481287,0.000161345171506068,1.38740135150815e-06,0.000517181881494711,0.938204130423217
"TCGA-D6-6823-01A",0.000529258430245432,2.75663634706845e-05,0.000539820595092938,0.0529851205581708,0.0654642195295869,0.00557040138781406,0.000260883332245305,0.00691924669870505,0.000691567685858432,0.000534167039297407,0.00238029650850183,0.864097451871011
"TCGA-CN-6012-01A",0.0143832342920407,5.27326761034137e-06,0.0067563948999299,0.097431556972516,0.0750181771795203,0.052387992970091,0.000179528935524905,0.00455953337143852,0.00786931687972597,1.0609843175286e-06,0.00267935650620814,0.738728573741077
"TCGA-CV-6945-01A",5.63036738912428e-07,1.62654737257936e-06,0.000300364453635851,0.00415120817592238,0.0827126548053494,0.0026105151257992,8.8506692367977e-05,0.00334175261713421,0.000161290242441102,6.11289295874253e-07,0.000191497122986349,0.906439409890956
"TCGA-CR-7393-01A",0.000911010409671083,7.01668340816793e-06,0.0231457759602131,0.0890600800355996,0.202251661705315,0.0536631633274077,0.00235948083732059,0.00908385208759076,0.0263856326265515,0.000904565857490867,3.58557101110502e-06,0.59222417489842
"TCGA-CN-6994-01A",6.79849212635053e-07,4.55970465811367e-06,0.0013052331209125,0.0174870596569266,0.244063827130947,0.0318174458586154,0.00037919653996184,0.00132223058683176,5.88277918506246e-06,4.98603239880224e-07,3.67666466998839e-05,0.703576619522809
"TCGA-MT-A67A-01A",0.000545556388136674,4.09599913580942e-06,0.00277227449755027,0.0161595330600548,0.0131736878261255,0.00395106958562026,0.000795460624327903,0.000975690529872666,0.000926015104438923,0.0032629982931402,0.00132638611208939,0.956107231979508
"TCGA-CN-A63U-01A",0.000297738079082312,8.04640607844098e-06,0.00636334775287899,0.0419138623478726,0.0262930555271048,0.000379844132053095,0.000845898387679957,0.00196341382053455,0.000863532102544008,0.00219083938493234,1.17860534617005e-05,0.918868636005777
"TCGA-CV-7418-01A",0.000839408816533289,0.000116080524353597,0.0112861099356836,0.0578214947821678,0.0407647780664213,0.0202128412423447,0.000751217651170502,0.00679551407895713,0.00450985449720015,0.00376299399759195,3.87426341291143e-05,0.853100963773447
"TCGA-IQ-A6SG-01A",2.94456218963867e-05,2.70772613557974e-06,0.00152879531848296,0.0256758830727259,0.0787029481599988,0.00579421641691534,0.00018289612443915,0.00351614778555169,0.000158214120231509,5.14991909435116e-07,1.11953655939088e-05,0.884397035296119
"TCGA-CV-5977-01A",6.8837168775686e-06,6.60710711142639e-06,0.00874445531761178,0.0198651754672631,0.0453028951672266,0.00330528319351744,4.89504408864639e-05,4.07771381138251e-06,2.30142525126663e-06,0.00034345929798433,5.60376530720946e-06,0.922364307387151
"TCGA-BA-6872-01A",0.000440562355319974,3.06286493263739e-06,0.00196489723230252,0.0411030713620431,0.131844658567161,0.0108567766678255,0.00126249921428785,0.00409904621465453,7.78355107210166e-06,5.55889407066182e-07,2.60633375071504e-05,0.808391022743486
